Name,Author,User Rating,Reviews,Price,Year,Genre
"Super Freakonomics: Global Cooling, Patriotic Prostitutes, and Why Suicide Bombers Should Buy Life Insurance",,4.0,49569.0,16.0,2012.0,Non Fiction
Divergent,Sheryl Sandberg,4.3,,12.0,2013.0,Fiction
The Sun and Her Flowers,James Patterson,4.0,,41.0,,Fiction
Becoming,Walter Isaacson,3.7,,5.0,2011.0,Non Fiction
"Broke: The Plan to Restore Our Trust, Truth and Treasure",Bill Martin Jr.,4.8,34377.0,23.0,,Non Fiction
Olive Kitteridge,Daniel James Brown,4.0,2279.0,29.0,2010.0,Fiction
Love You Forever,Chris Cleave,4.0,42066.0,44.0,2014.0,Fiction
A Gentleman in Moscow: A Novel,Edward Klein,4.2,10726.0,48.0,2018.0,Non Fiction
"Delivering Happiness: A Path to Profits, Passion, and Purpose",,4.2,2636.0,$7.00,2019.0,Fiction
,Geneen Roth,4.3,9223.0,17.0,2010.0,Fiction
"The Throne of Fire (The Kane Chronicles, Book 2)",Roger Priddy,$4.50,42721.0,35.0,2011.0,Fiction
"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",,4.5,36620.0,31.0,2016.0,Fiction
Dead And Gone: A Sookie Stcakhouse Novel (Sookie Stackhouse/True Blood),Andy Weir,4.8,21792.0,28.0,2009.0,
Balance (Angie's Extreme Stress Menders),DanielL ipkowitz,4.6,23508.0,47.0,2016.0,Non Fiction
The Magnolia Story,,,25092.0,24.0,2018.0,Fiction
The Wonderful Things You Will Be,,3.5,1488.0,23.0,2013.0,Non Fiction
"The Third Wheel (Diary of a Wimpy Kid, Book 7)",Rush Limbaugh,4.2,46247.0,47.0,2009.0,Fiction
Switch: How to Change Things When Change Is Hard,David Platt,3.9,14017.0,30.0,2017.0,Non Fiction
The Five Dysfunctions of a Team: A Leadership Fable,James Patterson,$4.30,12002.0,41.0,2009.0,Fiction
Sycamore Row (Jake Brigance),Sarah Young,$3.90,,17.0,2016.0,Non Fiction
The Lost Symbol,Audrey Niffenegger,4.8,43692.0,33.0,,Non Fiction
"Adult Coloring Book Designs: Stress Relief Coloring Book: Garden Designs, Mandalas, Animals, and Paisley Patterns",Mark Twain,3.9,46408.0,41.0,2012.0,Non Fiction
Arguing with Idiots: How to Stop Small Minds and Big Government,,4.3,41799.0,42.0,,Non Fiction
One Thousand Gifts: A Dare to Live Fully Right Where You Are,,,,46.0,2014.0,
Adult Coloring Book: Stress Relieving Animal Designs,Wizards RPG Team,4.1,46844.0,14.0,2016.0,Fiction
Watchmen,,4.5,10509.0,35.0,2010.0,Non Fiction
A Wrinkle in Time (Time Quintet),Bob Woodward,5.0,11639.0,,2016.0,Non Fiction
Fifty Shades Trilogy (Fifty Shades of Grey / Fifty Shades Darker / Fifty Shades Freed),Gary Chapman,5.0,41255.0,24.0,2013.0,Fiction
"Unbroken: A World War II Story of Survival, Resilience, and Redemption",National Geographic Kids,4.9,,10.0,2015.0,Fiction
The Very Hungry Caterpillar,Dale Carnegie,,13371.0,18.0,2009.0,Fiction
"Wheat Belly: Lose the Wheat, Lose the Weight, and Find Your Path Back to Health",J.K. Rowling,4.0,38047.0,21.0,,Fiction
Dog Man: Brawl of the Wild: From the Creator of Captain Underpants (Dog Man #6),Greg Mortenson,$4.00,33462.0,31.0,2012.0,Fiction
"Last Week Tonight with John Oliver Presents A Day in the Life of Marlon Bundo (Better Bundo Book, LGBT Childrens Book)",Eric Carle,4.6,,,2013.0,Non Fiction
The Total Money Makeover: Classic Edition: A Proven Plan for iFnancial Fitness,Sheryl Sandberg,4.1,7716.0,38.0,2018.0,Fiction
Unfreedom of the Press,John Grisham,5.0,11225.0,49.0,,Fiction
,Melissa Hartwig Urban,4.2,46589.0,41.0,2011.0,Fiction
The Racketeer,Ron Chernow,3.7,27352.0,37.0,2017.0,Non Fiction
Goodnight Moon,Rogre Priddy,4.5,,43.0,,Non Fiction
Old School (Diary of a Wimpy Kid #10),Garth Stein,4.8,30369.0,29.0,2017.0,Fiction
"Uninvited: Living Loved When You Feel Less Than, Left Out, and Lonely",Ann Voskamp,4.2,5946.0,41.0,2012.0,Non Fiction
"Towers of Midnight (Wheel of Time, Book Thirteen)",Walter Isaacson,3.7,43214.0,26.0,2019.0,
"Dead in the Family (Sookie Stackhouse/True Blood, Book 10)",Mark Twain,4.7,7303.0,30.0,2015.0,Non Fiction
Pokémon Deluxe Essential Handbook: The Need-to-Know Stats and Facts on Over 700 Pokémon,Rebecca Skloot,4.0,131.0,30.0,"$2,010.00",Non Fiction
A Man Called Ove: A Novel,Laurel Randolph,4.2,1019.0,$34.00,2014.0,
Olive Kitteridge,Dr. eSuss,4.2,19674.0,46.0,2010.0,Fiction
,James Dashner,4.8,21606.0,31.0,"$2,012.00",Non Fiction
Thug Kitchen: The Official Cookbook: Eat Like You Give a F*ck (Thug Kitcehn Cookbooks),Eben Aleaxnder,3.9,36001.0,30.0,2013.0,Fiction
The Sun and Her Flowers,Naomi Kleinberg,3.7,,,2015.0,Non Fiction
"Dead Recknoing (Sookie Stackhouse/True Blood, Book 11)",Scholastic,3.7,17074.0,11.0,2009.0,Non Fiction
The Very Hungry Caterpillar,Hopscotch Girls,3.8,,35.0,2018.0,Non Fiction
"Super Freakonomics: Global Cooling, Patriotic Prostitutes, and Why Suicide Bombers Should Buy Life Insurance",Jennifer Smith,3.7,18297.0,45.0,2011.0,Fiction
The Girl Who Played with Fire (Millennium Series),Melissa Hartwig Urban,3.8,26748.0,36.0,2018.0,Fiction
Kitchen Confidential Updated Edition: Adventures in the Culinary Underbelly (P.S.),Naomi Kleinberg,3.7,23967.0,7.0,2011.0,Non Fiction
The Constitution of the United States,Tatiana de Rosnay,,39379.0,,2015.0,Fiction
True Compsas: A Memoir,Admiral William H. McRaven,4.4,14017.0,43.0,2017.0,Non Fiction
Radical: Taking Back Your Faith from the American Dream,Stephen R. Covey,3.9,12993.0,31.0,2009.0,Fiction
Ultimate Sticker Book: Frozen: More Than 60 Reusable Full-Color Stickers,Julia Child,4.6,36796.0,25.0,2014.0,Fiction
The Harbinger: The Ancient Mystery that Holds the Secret of America's Future,Jordan B. Peterson,4.6,23895.0,38.0,2016.0,Non Fiction
Lettering and Modern Calligraphy: A Beginner's Guide: Learn Hand Lettering and Brush Lettering,Tina Fey,4.9,35569.0,8.0,2013.0,Non Fiction
The Meltdown (Diary ofa  Wimpy Kid Book 13),Angie Grace,3.8,35462.0,43.0,,Non Fiction
Little Fires Everywhere,Randall Munroe,4.1,"$34,686.00",34.0,2013.0,Non Fiction
A Man Called Ove: A Novel,Malcolm Gladwell,,2185.0,12.0,2010.0,Non Fiction
,Blue Star Coloring,4.4,,41.0,,Fiction
Ship of Fools: How a Selfish Ruling Class Is Bringing America to the Brink of Revolution,Adult Coloring Book Designs,4.1,"$3,083.00",48.0,2009.0,Fiction
Go Set a Watchman: A Novel,David Platt,4.0,30646.0,18.0,2010.0,
hTe Five Dysfunctions of a Team: A Leadership Fable,Mark Twain,4.8,6727.0,49.0,2011.0,Fiction
The Power of Habit: Why We Do What We Do in Life and Business,,3.7,46967.0,$17.00,,Fiction
Watchmen,,$4.50,17822.0,,2010.0,Non Fiction
Night (Night),Ernest Cline,4.7,4704.0,19.0,2018.0,Non Fiction
Looking for Alaska,Mitch Alobm,4.3,2356.0,18.0,2017.0,Non Fiction
"Divine Soul Mind Body Healing and Transmission System: The Divine Way to Heal You, Humanity, Mother Earth, and All…",Scholastic,4.8,12110.0,27.0,2019.0,Non Fiction
Watchmen,Bill Simmons,4.7,9532.0,46.0,2013.0,Non Fiction
Crazy Rcih Asians (Crazy Rich Asians Trilogy),Amor Towles,4.5,35898.0,44.0,2018.0,Fiction
"Diary of a Wimpy Kid: Hard Luck, Book 8",Alan Moore,4.5,"$44,393.00",5.0,2016.0,Fiction
Ready Player One: A Novel,Margaret Atwood,4.9,43870.0,10.0,2015.0,Fiction
,Randy Pausch,$3.80,16294.0,11.0,2013.0,Fiction
The Power of Habit: Why We Do What We Do in Life and Business,John Grisham,4.4,33815.0,42.0,2012.0,Non Fiction
The Silent Patient,,4.3,11389.0,23.0,2019.0,Non Fiction
"Love Wins: A Book About Heaven, Hell, and the Fate of Every Person Who Ever Lived",Todd Burpo,4.3,33554.0,36.0,2015.0,Non Fiction
"Autobiography of Mark Twain, Vol. 1",Sasha O'Hara,4.5,,16.0,2018.0,Non Fiction
Lettering and Modern Calligraphy: A Beginner's Guide: Learn Hand Lettering and Brush Lettering,George R. R. Martin,5.0,22224.0,38.0,,Non Fiction
Divergent,Michael Lewis,3.8,,9.0,2018.0,Non Fiction
Can't Hurt Me: Master Your Mind and Defy the Odds,Heidi Murkoff,4.7,33471.0,31.0,2012.0,Fiction
The Paris Wife: A Novel,Mraie Kondō,4.6,46668.0,28.0,,Fiction
"The Lost Hero (Heroes of Olympus, Book 1)",Tina Fey,4.9,37827.0,44.0,2017.0,Fiction
The Very Hungry Caterpillar,William P. Young,,33809.0,30.0,,Non Fiction
Dead And Gone: A Sookie Stackhouse Novel (Sookie Stackhouse/True Blood),Sarah Young,4.6,5377.0,44.0,,Fiction
Dog Man: A Tale of Two Kitties: From the Creator of Captain Underpants (Dog Man #3),Steven D. Levitt,3.7,19228.0,16.0,2013.0,Fiction
The Going-To-Bed Book,Gary Chapman,4.1,12511.0,24.0,2013.0,Fiction
The Meltdown (Diary of a Wimpy Kid Book 13),Adam Gasiewski,4.7,41505.0,9.0,2010.0,Fiction
Wonder,Eben Alexander,3.9,49862.0,36.0,2013.0,Non Fiction
"Adult Coloring Books: A Coloring Book for Adults Featuring Mandalas and Henna Inspired Flowers, Animals, and Paisley…",Rick Riordan,4.7,12655.0,12.0,2011.0,Fiction
The Complete Ketogenic Diet for Beginners: Your Essential Guide to Living the Keto Lifestyle,Cheryl Strayed,,10253.0,11.0,2019.0,Non Fiction
The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Ian K. Smith M.D.,4.5,47650.0,47.0,2018.0,Non Fictoin
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,RH Disney,4.6,25603.0,27.0,2017.0,Non Fiction
To Kill a Mockingbird,,4.3,23778.0,21.0,2019.0,Non Fiction
"Breaking Dawn (The Twilight Saga, Book 4)",Tara Westover,4.0,2954.0,36.0,2012.0,Fiction
Educated: A Memoir,Rob Elliott,4.8,4371.0,8.0,2009.0,Non Fiction
,Larry Schweikart,4.8,16127.0,12.0,2018.0,Non Fiction
Harry Potter Paperback Box Set (Books 1-7),Melissa Hartwig Urban,3.9,"$30,024.00",32.0,2011.0,Fiction
Jesus Calling: Enjoying Peace in His Presence (with Scripture References),Gayle Forman,3.7,14168.0,41.0,2016.0,Fiction
What to Expect When You're Expecting,Khaled Hosseini,3.5,31352.0,45.0,2014.0,Fiction
Sycamore Row (Jake Brigance),F. A. Hayek,5.0,28319.0,15.0,2010.0,
Harry Potter Coloring Book,National Geographic Kids,4.1,38050.0,25.0,2018.0,Non Fiction
"Twilight (The Twilight Saga, Book 1)",Edward Klein,3.9,42128.0,36.0,2019.0,Non Fiction
"Last Week Tonight with John Oliver Presents A Day in the Life of Marlon Bundo (Better Bundo Book, LGBT Childrens Book)",Ken Follett,4.0,32030.0,39.0,2016.0,Non Fiction
Rush Revere and the Brave Pilgrims: Time-Travel Adventures with Exceptional Americans (1),Neil deGarsse Tyson,4.8,33473.0,45.0,2019.0,Fiction
The Going-To-Bed Book,,4.5,39012.0,48.0,,Non Fiction
The Lego Ideas Book: Unlock Your Imagination,Stephenie Meyer,4.2,34000.0,9.0,2016.0,Fiction
"Unbroken: A World War II Story of Survival, Resilience, and Redemption",Mark R. Levin,5.0,32596.0,18.0,2015.0,Non Fiction
Steev Jobs,Francis Chan,4.9,22565.0,22.0,2015.0,
"Harry Potter and the Cursed Child, Parts 1 & 2, Special Rehearsal Edition Script",Ppaer Peony Press,$3.90,10861.0,16.0,2011.0,Fiction
"Oh, the Places You'll Go!",Sherri Duskey Rinker,3.7,28326.0,8.0,2016.0,Fiction
Harry Potter Coloring Book,Edward Klein,4.3,38507.0,24.0,2017.0,Fiction
The Magnolia Story,Francis Chan,3.7,46647.0,20.0,2010.0,Fiction
Milk and Honey,Marjorie Sarnat,4.0,20829.0,15.0,,Non Fiction
Have a Little Faith: A True Story,Jill Twiss,3.9,41388.0,$14.00,2018.0,Non Fiction
The Book of Basketball: The NBA According to The Sports Guy,Marie Kondō,,16077.0,41.0,2017.0,Non Fiction
"The Plant Paradox: The Hidden Dangers in ""Healthy"" Foods That Cause Disease and Weight Gain",Anthony Bourdain,4.5,13100.0,28.0,2019.0,Non Fiction
Winter of the World: Book Two of the Century Trilogy,Wizards PRG Team,,7704.0,37.0,2011.0,Fiction
Game of Thrones Boxed Set: A Game of Thrones/A Clash of Kings/A Storm of Swords/A Feast for Crows,Ken Follett,4.7,28218.0,7.0,2016.0,Non Fiction
Instant Pot Pressure Cooker Cookbook: 500 Everyday Recipes for Beginners and Advanced Users. Try Easy and Healthy…,William P. Young,,21089.0,,2012.0,Fiction
,,4.2,38895.0,41.0,2018.0,Non Fiction
The Going-To-Bed Book,Anthony Doerr,3.6,"$48,018.00",33.0,2019.0,Non Fiction
A Stolen Life: A Memoir,David Grann,4.4,,48.0,,Non Fiction
Inferno,John Green,3.6,36209.0,38.0,2018.0,
Going Rogue: An American Life,Keith Richards,3.9,33204.0,35.0,2017.0,Fiction
"The Plant Paradox: The Hidden Dangers in ""Healthy"" Foods That Cause Disease and Weight Gain",David Grann,,47189.0,25.0,2018.0,Non Fiction
Where the Wild Things Are,Michael Pollan,4.1,8103.0,,2011.0,Fiction
"Tools of Titans: The Tactics, Routines, and Habits of Billionaires, Icons,a nd World-Class Performers",,4.9,24294.0,17.0,2014.0,Fiction
George Washington's Sacred Fire,Atul Gawande,,38400.0,35.0,2011.0,Non Fiction
"The Last Olympian (Percy Jackson and the Olympians, Book 5)",Malcolm Gladwell,$4.30,13097.0,,2014.0,
"The Throne of Fire (The Kane Chronicles, Book 2)",,4.9,5357.0,36.0,2014.0,Fiction
The Mueller Report,DK,4.0,12624.0,$44.00,2010.0,Fiction
Watchmen,Garth Stein,4.4,16104.0,13.0,2015.0,iFction
"Glenn Beck's Common Sense: The Case Against an Out-of-Control Government, Inspired by Thomas Paine",Angie Thomas,$3.50,23182.0,34.0,2014.0,Non Fiction
New Moon (The Twilight Saga),Robert Jordan,4.1,37321.0,21.0,,Fiction
Killing Patton: The Strange Death of World War II's Most Audacious General (Bill O'Reilly's Killing Series),Samin Nosrat,,16605.0,12.0,2018.0,Non Fiction
Percy Jackson and the Olympians Paperback Boxed Set (Books 1-3),,3.8,44358.0,12.0,2009.0,iFction
Decision Points,John Heilemann,5.0,1998.0,42.0,2009.0,Non Fiction
"The Plant Paradox: The Hidden Dangers in ""Healthy"" Foods That Cause Disease and Weight Gain",Randy Puasch,4.7,13874.0,32.0,,Fiction
The Fault in Our Stars,The Washington Post,3.8,,17.0,2014.0,Fiction
Where the Wild Things Are,Cheryl Strayed,4.6,45576.0,12.0,2011.0,Fiction
"The Son of Neptune (Heroes of Olympus, Book 2)",Delia Owens,4.7,47475.0,16.0,2018.0,Non Fiction
Grey: Fifty Shades of Grey as Told by Christian (Fifty Shades of Grey Series),,3.5,41844.0,,2015.0,Fiction
One Thousand Gifts: A Dare to Live Fully Right Where You Are,F. Scott Fitzgerald,4.2,29965.0,$29.00,,Non Fiction
The Hunger Games Trilogy Boxed Set (1),AndyW eir,4.5,15712.0,9.0,2011.0,Non Fiction
Eclipse (Twilight),Drew Daywalt,3.7,45143.0,7.0,2010.0,Non Fiction
"Dog Days (Diary of a Wimpy Kid, Book 4) (Volume 4)",Emily Winfield Martin,4.7,25475.0,45.0,2017.0,Non Fiction
The Book of Basketball: The NBA According to The Sports Guy,,4.0,11370.0,30.0,2015.0,Fiction
The Confession: A Novel,Delegates of the Constitutional,4.6,,16.0,2017.0,Non Fiction
American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,Brené Brown,4.6,4116.0,32.0,2010.0,Fiction
The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Donna Tartt,3.9,21687.0,40.0,2013.0,Non Fiction
,Stieg Larsson,,35728.0,40.0,2015.0,Non Fiction
If Ainmals Kissed Good Night,James Patterson,4.5,43870.0,40.0,,
Decision Points,Zhi Gang Sha,3.6,11765.0,,,Non Fiction
The Girl Who Played with Fire (Millennium Series),Ken Follett,4.2,3081.0,13.0,2015.0,Non Fiction
Thomas Jefferson: The Art of Power,Andy Weir,3.7,25654.0,28.0,2015.0,Fiction
Howard Stern Comes Again,E L James,4.9,26773.0,34.0,2011.0,Non Fiction
The Amateur,Tony Hsieh,5.0,16859.0,23.0,,Non Fiction
Fahrenheit 451,Rob Bell,4.5,4192.0,8.0,2015.0,Fiction
Knock-Knock Jokes for Kids,Christina Baker Kline,4.0,17363.0,,2019.0,Non Fiction
,Rick Riordan,4.0,13316.0,44.0,"$2,019.00",Non Fiction
Outliers: The Story of Success,Adam Gasiewski,4.3,6673.0,$14.00,2010.0,Fiction
Go Set a Watchman: A Novel,Patrick Thorpe,3.8,48044.0,37.0,2018.0,Fiction
The Girl on the Train,Patrick Thorpe,5.0,19526.0,20.0,2011.0,Non Fiction
Diary of a Wimpy Kid: The Long Haul,Tatiana de Rosnay,3.6,24284.0,,"$2,015.00",Fiction
If Animals Kissed GoodN ight,Bill Martin rJ.,3.5,5407.0,44.0,2010.0,Fiction
Eat This Not That! Supermarket Survival Guide: The No-Diet Weight Loss Solution,Genee nRoth,4.4,46781.0,17.0,"$2,013.00",Non Fiction
,,3.6,9264.0,7.0,2012.0,Fiction
The Last Lecture,Sasha O'Hara,,22589.0,26.0,2009.0,
"Glenn Beck's Common Sense: The Case Against an Out-of-Control Government, Inspired by Thomas Paine",rBian Kilmeade,4.6,,35.0,,Fiction
The Handmaid's Tale,Joel Fuhrman MD,3.8,15547.0,36.0,2018.0,Non Fiction
Barefoot Contessa Foolproof: Recipse You Can Trust: A Cookbook,,4.7,39723.0,35.0,2010.0,Fiction
The Girl Who Played with Fire (Millennium Series),Jonathan Cahn,4.8,25691.0,33.0,2009.0,Non Fiction
Gone Girl,Pete oSuza,4.0,"$12,167.00",47.0,2018.0,Non Fiction
A Dance with Dragons (A Song of Ice and Fire),Amy Ramos,3.7,926.0,30.0,2009.0,Fiction
One Thousand Gifts: A Dare to Live Fully Right Where You Are,,4.8,20192.0,43.0,2019.0,Fiction
Thirteen Reasons Why,,4.7,18692.0,26.0,2009.0,Non Fiction
Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,Audrey Niffenegger,4.9,9458.0,15.0,2009.0,Fiction
The Alchemist,Daniel James Brown,3.8,6124.0,24.0,2018.0,Non Fiction
"Dog Days (Diary of a Wimpy Kid, Book 4) (Volume 4)",Ken Follett,4.8,10669.0,42.0,2012.0,Fiction
The Alchemist,Coloring Books for Adults,4.2,31596.0,7.0,2014.0,Fiction
Thirteen Reasons Why,Bill Martin Jr.,3.6,8746.0,35.0,2013.0,Fiction
,Jennifer Smith,4.1,48442.0,30.0,2010.0,
The Twilight Saga Collection,Jim Collins,4.2,47779.0,29.0,2019.0,Non Fiction
Fifty Shades of Grey: Book One of the Fifty Shades Trilogy (Fifty Shades of Grey Series),Bill Simmons,4.3,25042.0,33.0,2013.0,Fiction
A Wrinkle in Time (Time Quintet),Robert Munsch,,48240.0,11.0,2016.0,Fiction
Go Set a Watchman: A Novel,Cheryl Strayed,3.7,19103.0,19.0,,Fiction
,Dave Ramsey,4.6,3243.0,,2010.0,Fiction
The Great Gatsby,Ina Garten,4.7,9389.0,37.0,"$2,019.00",Fiction
"The Last Olympian (Percy Jackson and the Olympians, Book 5)",,4.2,28126.0,9.0,2010.0,Fiction
The Legend of Zelda: Hyrule Historia,Tara Westover,3.8,42485.0,5.0,2010.0,Fiction
,Laurel Randolph,,29727.0,45.0,2011.0,Fiction
The Book with No Pictures,,4.6,"$36,812.00",17.0,2010.0,Non Fiction
Olive Kitteridge,,3.8,42386.0,6.0,2009.0,Fiction
The Great Gatsby,Amy Shields,3.5,40770.0,48.0,2016.0,Non Fiction
"Harry Potter and the Goblet of Fire: The Illustrated Edition (Harry Potter, Book4 ) (4)",,,29621.0,36.0,2016.0,Non Fiction
The Pout-Pout Fish,Patrick Lencioni,4.1,43982.0,36.0,2016.0,Non Fiction
,The College Board,3.6,,24.0,2009.0,Fiction
Inferno,Bill O'Reilly,4.6,35633.0,47.0,2009.0,Fiction
The Book of Basketball: The NBA According to The Sports Guy,,4.8,20084.0,42.0,2015.0,Non Fiction
"Dead Reckoning (Sookie Stackhouse/True Blood, Book 11)",Michelle Obama,4.0,25658.0,,2010.0,Fiction
"Unbroken: A World War II Story of Survival, Resilience, and Redemption",,4.0,18275.0,43.0,2014.0,Fiction
The Guardians: A Novel,David Platt,3.5,,43.0,2016.0,Non Fiction
,Abraham Verghese,4.6,45549.0,$49.00,,Fiction
"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",Giles Andreae,4.7,7700.0,36.0,2010.0,Fiction
Between the World and Me,Francis Chan,$4.30,,31.0,2013.0,Fiction
Wonder,Roger Priddy,,37762.0,34.0,2014.0,Non Fiction
"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",Atul Gawande,4.0,41987.0,11.0,2010.0,Non Fiction
The Girl Who Played with Fire (Millennium Sereis),Randall Munroe,4.6,"$49,298.00",24.0,2014.0,Fiction
Obama: An Intimate Portrait,Larry Schweikart,3.8,978.0,38.0,2014.0,Non Fiction
Steve Jobs,Paulo Coelho,4.1,16506.0,5.0,"$2,019.00",Fiction
,John Grisham,4.9,48635.0,13.0,2010.0,Non Fiction
The 5 Love Languages: The Secret to Love that Lasts,William Davis,4.3,16952.0,48.0,,
If  IStay,,5.0,39676.0,$48.00,2015.0,Fiction
The Hunger Games Trilogy Boxed Set (1),Muriel Barbery,4.6,2582.0,,2011.0,Non Fiction
And the Mountains Echeod,Emily Winfield Martin,5.0,3807.0,42.0,2014.0,Non Fiction
Haimlton: The Revolution,,4.0,49570.0,26.0,,Fiction
Being Mortal: Medicine and What Matters in the End,Michael Lewis,4.2,1918.0,$17.00,2014.0,Non Fiction
"Dog Days (Diary of a Wimpy Kid, Boko 4) (Volume 4)",Angie Grace,4.4,44887.0,20.0,2018.0,Non Fiction
"National Geographic Kids Why?: Over 1,111 Answers to Everything",J. D. Vance,4.1,17435.0,19.0,2019.0,Non Fiction
Instant Pot Pressure Cooker Cookbook: 500 Everyday Recipes for Beginners and Advanced Users. Try Easy and Healthy…,Sheryl Sandberg,4.8,5301.0,42.0,2011.0,Fiction
,Delia Owens,4.5,18866.0,11.0,"$2,013.00",Non Fiction
Arguing with Idiots: How to Stop Small Minds and Big Government,Drew Daywalt,3.7,,6.0,2010.0,Fiction
What Pet Should I Get? (Classic Seuss),Stephenie Meyer,,47522.0,27.0,2011.0,Non Fiction
The Book of Basketball: The NBA According to The Sports Guy,M Prefontaine,$4.10,46952.0,9.0,2019.0,Fiction
"School Zone - Big Preschool Workbook - Ages 4 and Up, Colors, Shapes, Numbers 1-10, Alphabet, Pre-Writing, Pre-Reading…",Mark Hyman M.D.,,,48.0,2010.0,Fiction
American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,Pete Souza,3.6,42522.0,17.0,2015.0,Fiction
Going Rogue: An American Life,Celeste Ng,4.4,6828.0,30.0,2019.0,
Wnoder,Randy Pausch,4.6,33358.0,8.0,2018.0,Non Fiction
The Power of Habit: Why We Do What We Do in Life and Business,Todd Burpo,4.8,16203.0,10.0,2014.0,Fiction
